subsystem,code,is_axis_error,is_arm_error,short_message,short_message_en,user_hint,user_hint_en,operation,operation_en,detail,method,param1,param2,param3,param4,solution,for_expert,for_novice,related_log,stop_report,level,tech_solution,explanation,category
5,0X6C0B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,特定任务有严格的时序要求，必须在某个或某几个任务执行完毕才能进行，不能被非法打断。,检测软件标志位，判断任务执行状态,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,特定任务有严格的时序要求，必须在某个或某几个任务执行完毕才能进行，不能被非法打断,硬件
A,0X6C0B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,特定任务有严格的时序要求，必须在某个或某几个任务执行完毕才能进行，不能被非法打断。,检测软件标志位，判断任务执行状态,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,特定任务有严格的时序要求，必须在某个或某几个任务执行完毕才能进行，不能被非法打断,硬件
5,0X6C1B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C1B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C2B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C2B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C3B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
4,0X030A,TRUE,FALSE,硬件异常,Motor fault,硬件异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,位置超限,读取每个关节的位置值，超出阈值范围进行报警,报错时状态机,绝对码盘位置,电机码盘位置,,unrecoverable,TRUE,TRUE,FALSE,,高级,,位置超限报警时，报错时状态机为{0:0}，绝对码盘位置为{1:0}，电机码盘位置为{2:0},硬件
4,0X100A,TRUE,FALSE,通讯异常,Motor fault,网络异常,Network fault,请点击“解除”恢复,Click REMOVE to restore,手术台车网络通讯故障,读取每条臂网络状态，若非正常则进行报警,报错时状态机,,,,unrecoverable,TRUE,TRUE,FALSE,,高级,,手术台车网络通讯故障报警时，报错时状态机为{0:0},硬件
4,0X110A,TRUE,FALSE,通讯异常,Motor fault,通讯异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,驱动器状态字错误,读取每个关节驱动器的状态字，若非正常则进行报警,报错时状态机,驱动器状态字,,,unrecoverable,TRUE,TRUE,FALSE,,高级,,驱动器状态字错误报警时，报错时状态机为{0:0}，驱动器状态字为{1:0},硬件
A,0X6C3B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C4B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C4B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C5B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C5B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C6B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C6B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C7B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C7B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C8B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C8B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6C9B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,软件异常,硬件
A,0X6C9B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,软件异常,软件异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,软件异常,硬件
5,0X6D0B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片电源电压过压,控制芯片电源电压过压,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,控制芯片电源电压过压,硬件
A,0X6D0B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片电源电压过压,控制芯片电源电压过压,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,控制芯片电源电压过压,硬件
5,0X6D1B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片电源电压欠压,控制芯片电源电压欠压,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,控制芯片电源电压过压,硬件
A,0X6D1B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片电源电压欠压,控制芯片电源电压欠压,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,控制芯片电源电压过压,硬件
5,0X6D2B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片温度过高,采样控制芯片自身集成的温度传感器进行温度监测，当监测温度超过阈值XXms,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,控制芯片温度过高,硬件
A,0X6D2B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片温度过高,采样控制芯片自身集成的温度传感器进行温度监测，当监测温度超过阈值XXms,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,控制芯片温度过高,硬件
5,0X6D3B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片温度过低,采样控制芯片自身集成的温度传感器进行温度监测，当监测温度超过阈值XXms,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,控制芯片温度过高,硬件
A,0X6D3B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,控制芯片温度过低,采样控制芯片自身集成的温度传感器进行温度监测，当监测温度超过阈值XXms,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,控制芯片温度过高,硬件
5,0X6D4B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,电机驱动芯片本身过欠压、高温等故障,多次检测nFAULT引脚，若该引角被拉低，且持续XXXms，则为故障,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,电机驱动芯片本身过欠压、高温等故障,硬件
A,0X6D4B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,电机驱动芯片本身过欠压、高温等故障,多次检测nFAULT引脚，若该引角被拉低，且持续XXXms，则为故障,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电机驱动芯片本身过欠压、高温等故障,硬件
5,0X6D5B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,MCU与9252之间的SPI通讯,间隔固定周期读取9252特定寄存器固定值，若回读有差异则通讯异常,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,MCU与9252之间的SPI通讯,硬件
A,0X6D5B,TRUE,FALSE,电机异常,Motor fault,电机异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,MCU与9252之间的SPI通讯,间隔固定周期读取9252特定寄存器固定值，若回读有差异则通讯异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,MCU与9252之间的SPI通讯,硬件
5,0X6D6A,TRUE,FALSE,硬件异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,抱闸驱动芯片本身过欠压等故障,多次检测nFAULT引脚，若该引角被拉低，且持续XXXms，则为故障,0,0,0,0,recoverable,TRUE,TRUE,,,高级,,抱闸驱动芯片本身过欠压等故障,硬件
A,0X6D6A,TRUE,FALSE,硬件异常,Motor fault,硬件异常,Motor fault,请点击“解除”恢复,Click REMOVE to restore,抱闸驱动芯片本身过欠压等故障,多次检测nFAULT引脚，若该引角被拉低，且持续XXXms，则为故障,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,抱闸驱动芯片本身过欠压等故障,硬件
5,0X6D7B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware Fault,请点击“解除”恢复,Click REMOVE to restore,电路板母电压故障,母电压检测，连续检测XXms，过低报警（未读）,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,电路板母电压故障,硬件
A,0X6D7B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,电路板母电压故障,母电压检测，连续检测XXms，过低报警（未读）,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电路板母电压故障,硬件
5,0X6D7D,TRUE,TRUE,电路板欠压,Motor fault,电路板欠压,Motor fault,,,,,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,无,硬件
5,0X6D8B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,电路板母电压故障,母电压检测，连续检测XXms，过高报警（未读）,0,0,0,0,recoverable,TRUE,TRUE,,,中级,,电路板母电压故障,硬件
A,0X6D8B,TRUE,FALSE,电机异常,Motor fault,硬件异常,Hardware fault,请点击“解除”恢复,Click REMOVE to restore,电路板母电压故障,母电压检测，连续检测XXms，过高报警（未读）,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电路板母电压故障,硬件
5,0X6D9B,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,5V过压,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,5V过压,硬件
A,0X6D9B,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,5V过压,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,5V过压,硬件
5,0X6DAB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,5V欠压,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,5V过压,硬件
A,0X6DAB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,5V欠压,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,5V过压,硬件
5,0X6DCB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,电机1过温,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电机1过温,硬件
A,0X6DCB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,电机1过温,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电机1过温,硬件
5,0X6DDB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,电机2过温,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电机2过温,硬件
A,0X6DDB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,电机2过温,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,电机2过温,硬件
5,0X6DEB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,STO故障,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,STO故障,硬件
A,0X6DEB,TRUE,FALSE,电机异常,Motor fault,驱动器故障,Motor driver failure,请点击“解除”恢复,Click REMOVE to restore,STO故障,,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,中级,,STO故障,硬件
8,0X555E,FALSE,FALSE,协助模式开关变化,,协助模式开关变化,,协助模式开关变化,,协助模式按键变化,监测UI按键开关状态变化,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}协助模式,操作提示
8,0X556E,FALSE,FALSE,臂调整协助模式开关变化,,臂调整协助模式开关变化,,臂调整协助模式开关变化,,各工具臂调整臂调整协助模式按键变化,监测UI按键开关状态变化,臂号,前一个状态,当前状态,0,log,TRUE,TRUE,FALSE,,无,,{2:19}{0:0}号工具臂和调整臂调整协助模式,操作提示
8,0X557E,FALSE,FALSE,子悬吊协助模式开关变化,,子悬吊协助模式开关变化,,子悬吊协助模式开关变化,,子悬吊调整协助模式按键变化,监测UI按键开关状态变化,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}子悬吊调整协助模式,操作提示
8,0X558E,FALSE,FALSE,脚踏协助模式开关变化,,脚踏协助模式开关变化,,脚踏协助模式开关变化,,脚踏协助模式按键变化,监测UI按键开关状态变化,前一个状态,当前状态,0,0,log,TRUE,TRUE,FALSE,,无,,{1:19}脚踏协助模式,操作提示
1,0X70BD,FALSE,FALSE,运行信息读取超时,Running information reading timed out,运行信息读取超时,Running information reading timed out,,,CPU数值读取失败,检测Core2和Core3的CPU值,状态机,Core2 CPU读取ADS故障码,Core3 CPU读取ADS故障码,0,tip,TRUE,TRUE,FALSE,,无,,CPU数值读取失败，状态机{0:1}，Core2 CPU读取ADS故障码{1:0}，Core3 CPU读取ADS故障码{2:0},操作提示
8,0X70BD,FALSE,FALSE,运行信息读取超时,Running information reading timed out,运行信息读取超时,Running information reading timed out,,,CPU数值读取失败,检测Core2和Core3的CPU值,状态机,Core2 CPU读取ADS故障码,Core3 CPU读取ADS故障码,0,tip,TRUE,TRUE,FALSE,,无,,CPU数值读取失败，状态机{0:1}，Core2 CPU读取ADS故障码{1:0}，Core3 CPU读取ADS故障码{2:0},操作提示
1,0X70CD,FALSE,FALSE,运行缓慢请注意,CPU is overloaded,运行缓慢请注意,CPU is overloaded,,,CPU过高,检测Core2和Core3的CPU值,状态机,Core2 CPU使用率,Core3 CPU使用率,0,tip,TRUE,TRUE,FALSE,,无,,CPU过高，状态机{0:1}，Core2 CPU使用率：{1:0}%，Core3 CPU使用率：{2:0}%,软件
8,0X70CD,FALSE,FALSE,运行缓慢请注意,CPU is overloaded,运行缓慢请注意,CPU is overloaded,,,CPU过高,检测Core2和Core3的CPU值,状态机,Core2 CPU使用率,Core3 CPU使用率,0,tip,TRUE,TRUE,FALSE,,无,,CPU过高，状态机{0:1}，Core2 CPU使用率：{1:0}%，Core3 CPU使用率：{2:0}%,软件
1,0X70DD,FALSE,FALSE,脚踏信号通讯中断,Pedal signal disconnected,脚踏信号通讯中断,Pedal signal disconnected,,,UI与MODBUS通讯中断，且激发能量脚踏,UI与MODBUS通讯中断，且激发能量脚踏,MODBUS连接标志位,控制信息高八位,0,0,tip,TRUE,TRUE,FALSE,,无,,UI与MODBUS通讯中断，且激发能量脚踏，MODBUS{0:2}连接，控制信息高八位为{1:0},操作提示
